                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                             co_core_mass                             fe_core_mass                   neutron_rich_core_mass                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                     msun                                     rsun                                     lsun 
                                       1                                      660                  2.0000000000000000E+000                  2.0000000000000000E-002                  1.0000000000000001E-005                  1.0000000000000001E-005                  4.9507381304580595E+003                  1.2076309248605904E+001                  4.7236788556296201E+000                 -5.8156273805873386E+000                  7.0000000000000007E-001                  2.9797635251138448E-005                  2.7997020236474890E-001                  3.4468833607861340E-003                  1.0103427409336068E-003                  9.3805276451495410E-003                  2.0850244238750366E-003                  2.0000000000000000E+000                  0.0000000000000000E+000                  1.4000000000000004E+000                  5.9595270502276904E-005                  5.5994040472949758E-001                  6.8937667215722654E-003                  2.0206854818672136E-003                  1.8761055290299082E-002                  4.1700488477500715E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2654514412871606E+004                  1.6513012502978342E+006                  1.6561351310466657E+009                  5.0497931643659293E-007                  5.0497931643659315E-007                  0.0000000000000000E+000                  2.0203246690192222E-008                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.1557600000000002E+002                               "r22.05.1"                               "gfortran"                                 "12.2.0"                  "aarch64-macos-22.10.1"                                 "CRMATH"                               "20221125"                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals                                        q                                  r_div_R                                    grada                                       pp                                      cno                                 tri_alfa                                     logL                                    gradT                                    gradr                                    gradL                          gradT_div_grada                                      tau 
                                       1                  2.0000000000000000E+000                  6.7428036396923041E-001                  3.6946805568544039E+000                 -7.2326694107479188E+000                  4.2658025945202116E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  1.0000000000000000E+000                  1.0000000000000000E+000                  3.9199567826921994E-001                  8.5854059463681591E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0819342258518412E+000                  1.2501734131694808E-001                  1.2501734131694808E-001                  3.9199567826921994E-001                  3.1892530516902035E-001                  6.6666666666666663E-001 
                                       2                  1.9999999999979998E+000                  6.7428029779746079E-001                  3.6947143526596320E+000                 -7.2324330251915896E+000                  4.2660728193563733E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999999900002E-001                  9.9999984763388117E-001                  3.9199785045667818E-001                  8.5900813251287945E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0819342275619128E+000                  1.2505282484402824E-001                  1.2505282484402824E-001                  3.9199635973979507E-001                  3.1901527077199793E-001                  6.6692708230967035E-001 
                                       3                  1.9999999999936251E+000                  6.7428015312536971E-001                  3.6947607577476878E+000                 -7.2321088663848601E+000                  4.2664434431305756E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999999681255E-001                  9.9999951451418723E-001                  3.9200083380528905E-001                  8.5964968776185982E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0819342298956114E+000                  1.2520807907779394E-001                  1.2520807907779394E-001                  3.9199934213098364E-001                  3.1940890103829972E-001                  6.6749707992636043E-001 
                                       4                  1.9999999999892502E+000                  6.7428000856107972E-001                  3.6948138122956640E+000                 -7.2317388059659784E+000                  4.2668666267920408E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999999462508E-001                  9.9999918164282509E-001                  3.9200424492554120E-001                  8.6038267448379729E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0819342322274115E+000                  1.2536336092746195E-001                  1.2536336092746195E-001                  3.9200232617039943E-001                  3.1980259441870701E-001                  6.6806754213449016E-001 
                                       5                  1.9999999999836251E+000                  6.7427982285080512E-001                  3.6948735288281416E+000                 -7.2313230100792296E+000                  4.2673422168483324E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999999181255E-001                  9.9999875402955662E-001                  3.9200808517182301E-001                  8.6120699617672748E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0819342352213972E+000                  1.2556305069908960E-001                  1.2556305069908960E-001                  3.9200616504868213E-001                  3.2030886729420771E-001                  6.6880167642817479E-001 
                                       6                  1.9999999999780000E+000                  6.7427963731800700E-001                  3.6949697825531818E+000                 -7.2306542536091412E+000                  4.2681073527902109E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999998900002E-001                  9.9999832682512479E-001                  3.9201427411991874E-001                  8.6253447324908914E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0819342382134651E+000                  1.2576279257267969E-001                  1.2576279257267969E-001                  3.9201000587985274E-001                  3.2081526156560597E-001                  6.6953657925045917E-001 
                                       7                  1.9999999999655000E+000                  6.7427922565644294E-001                  3.6951026980737995E+000                 -7.2297341874234338E+000                  4.2691605096154612E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999998275002E-001                  9.9999737894137941E-001                  3.9202282492590068E-001                  8.6436414351024861E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0819342448527056E+000                  1.2620683029158974E-001                  1.2620683029158974E-001                  3.9201854952290971E-001                  3.2194096540886818E-001                  6.7117244950135424E-001 
                                       8                  1.9999999999530000E+000                  6.7427881486490771E-001                  3.6953022746617585E+000                 -7.2283590615611732E+000                  4.2707354776900743E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999997650002E-001                  9.9999643306184050E-001                  3.9203565909691390E-001                  8.6710599739607410E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0819342514770289E+000                  1.2665110907908206E-001                  1.2665110907908206E-001                  3.9202710298290511E-001                  3.2306722702436430E-001                  6.7281211973838284E-001 
                                       9                  1.9999999999280003E+000                  6.7427799587565551E-001                  3.6957022675668685E+000                 -7.2256266690431756E+000                  4.2738684054065645E+000                  7.0000000000000007E-001                  2.8000000000000003E-001                  1.9999999999999907E-002                  9.9999999996400002E-001                  9.9999454727790194E-001                  3.9206136688709819E-001                  8.7257993647113396E-027                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0819342646839223E+000                  1.2754045734093244E-001                  1.2754045734093244E-001                  3.9204422836030872E-001                  3.2532160433622359E-001                  6.7610287222876619E-001 
